418,425.58,431.48,425.38,858.02
419,428.57,435.12,425.99,869.24
420,435.12,438.3,434.18,877.15
421,439.57,440.24,435.24,877.17
422,440.21,443.21,439.56,885.62
423,443.35,444.33,440.35,886.24
424,442.61,446.81,441.39,893.74
425,447.02,447.27,443.34,890.61
426,445.58,446.17,440.77,886.64
427,446.43,446.83,440.78,885.33
428,442.05,442.54,438.86,883.68
429,441.52,450.3,439.89,900.85
430,451.3,451.3,446.03,895.93
431,447.52,450.38,446.14,900.64
432,446.4,449.11,440.95,884.07
433,441.59,443.39,439.05,884.41
434,441.62,441.62,436.17,874.83
435,437.51,439.73,435.87,875.77
436,435.78,437.12,434.03,873.99
437,432.92,438.78,432.53,873.51
438,438.48,442.18,438.38,884.57
439,439.72,443.02,437.27,885.56
440,442.34,445.38,434.42,873.69
441,435.87,437.12,433.38,869.96
442,432.11,435.36,430.44,863.37
443,431.04,431.37,424.22,851.33
444,426.54,429.71,419.92,853.52
445,430.31,432.79,428.5,865.86
446,431.4,435.11,431.03,869.6
447,431.71,436.49,431.08,873.71
448,436.24,441.16,435.37,879.6
449,441.28,447.49,440.35,895.57
450,444.83,446.78,441.21,886.36
451,486.47,505.83,485.18,1008.64
452,503.84,507.6,497.91,1000.55
453,500.62,504.61,496.04,1004.24
454,498.63,515.44,498.45,1028.59
455,514.01,518.34,510.49,1022.74
456,512.49,512.49,503.48,1012.42
457,505.7,509.8,504.6,1012.22
458,507.65,516.53,504.86,1033.4
459,516.78,516.82,511.08,1027.6
460,512.54,518.82,510.07,1027.76
461,513.97,516.07,510.64,1024.23
462,513.82,514.26,509.11,1023.3
463,508.27,513.9,506.81,1018.72
464,510.89,511.58,505.79,1019.95
465,509.4,510.05,501.94,1005.19
466,502.49,507.35,502.37,1013.25
467,502.87,506.07,502.12,1007.82
468,501.97,506.88,500.62,1009.01
469,501.5,514.5,501.37,1029.64
470,515.03,517.93,513.25,1032.4
471,515.5,517.06,513.23,1030.73
472,515.94,522.41,512.7,1028.73
473,513.93,515.44,509.61,1022.39
474,513.05,514.75,508.27,1019.51
475,511.58,517.22,511.08,1031.24
476,514.78,516.15,512.69,1029.06
477,516.64,524.63,515.58,1043.07
478,522.34,528.77,519.52,1055.51
479,529.03,532.01,528.02,1060.2
480,529.1,531.32,527.75,1056.69
481,529.77,531.18,523.42,1051.59
482,523.51,529.73,522.55,1050.38
483,523.72,530,523.04,1055.28
484,526.63,527.85,523.58,1054.45
485,532.9,533,528.06,1066.94
486,533.5,539.13,532.02,1075.19
487,536.07,544.12,535.82,1081.69
488,541.67,543.62,535.58,1074.34
489,537.77,539.45,532.5,1067.03
490,535.69,536.14,526.97,1057.89
491,530.01,535.34,529.02,1070.04
492,534.41,538.36,532.2,1066.93
493,533.92,540.45,527.54,1081.78
494,538.37,543.96,537.53,1083.25
495,542.12,548.53,541.97,1097.61
496,551.85,555.82,550.5,1112.05
497,555.4,555.54,551.98,1108.8
498,554.92,557.41,552.27,1114.4
499,557.91,558.05,554.39,1115.34
500,558.08,558.16,552.44,1106.42
501,554.04,558.41,551.06,1117.64
502,555.65,556.79,552.06,1110.07
503,555.42,556.38,550.4,1101.97
504,554.43,557.34,551.15,1114.26
505,560.4,567.72,558.49,1135.74
506,570.86,571.52,564.53,1138.11
507,569.59,569.97,560.68,1127.15
508,567.41,567.41,559.03,1127.09
509,561.13,571.31,556.5,1119.91
510,566.85,573.35,561.94,1146.25
